customer_ID,customer_segment
7135,"Consumer"
7136,"Consumer"
7137,"Consumer"
7146,"Consumer"
7150,"Consumer"
7151,"Consumer"
7152,"Consumer"
7153,"Consumer"
7158,"Consumer"
7159,"Consumer"
7167,"Consumer"
7168,"Consumer"
7169,"Consumer"
7170,"Consumer"
7171,"Consumer"
7173,"Consumer"
7175,"Consumer"
7177,"Consumer"
7180,"Consumer"
7181,"Consumer"
7182,"Consumer"
7183,"Consumer"
7184,"Consumer"
7186,"Consumer"
7189,"Consumer"
7190,"Consumer"
7191,"Consumer"
7192,"Consumer"
7195,"Consumer"
7197,"Consumer"
7199,"Consumer"
7200,"Consumer"
7201,"Consumer"
7202,"Consumer"
7203,"Consumer"
7204,"Consumer"
7205,"Consumer"
7206,"Consumer"
7207,"Consumer"
7208,"Consumer"
7209,"Consumer"
7210,"Consumer"
7215,"Consumer"
7216,"Consumer"
7218,"Consumer"
7219,"Consumer"
7220,"Consumer"
7221,"Consumer"
7222,"Consumer"
7223,"Consumer"
7227,"Consumer"
7228,"Consumer"
7231,"Consumer"
7234,"Consumer"
7235,"Consumer"
7236,"Consumer"
7242,"Consumer"
7243,"Consumer"
7246,"Consumer"
7247,"Consumer"
7248,"Consumer"
7251,"Consumer"
7252,"Consumer"
7253,"Consumer"
7254,"Consumer"
7255,"Consumer"
7257,"Consumer"
7258,"Consumer"
7261,"Consumer"
7262,"Consumer"
7263,"Consumer"
7269,"Consumer"
7270,"Consumer"
7271,"Consumer"
7272,"Consumer"
7273,"Consumer"
7274,"Consumer"
7276,"Consumer"
7279,"Consumer"
7284,"Consumer"
7285,"Consumer"
7288,"Consumer"
7289,"Consumer"
7290,"Consumer"
7292,"Consumer"
7293,"Consumer"
7294,"Consumer"
7297,"Consumer"
7298,"Consumer"
7299,"Consumer"
7300,"Consumer"
7304,"Consumer"
7310,"Consumer"
7311,"Consumer"
7312,"Consumer"
7313,"Consumer"
7314,"Consumer"
7317,"Consumer"
7324,"Consumer"
7325,"Consumer"
7326,"Consumer"
7327,"Consumer"
7328,"Consumer"
7329,"Consumer"
7330,"Consumer"
7331,"Consumer"
7333,"Consumer"
7334,"Consumer"
7336,"Consumer"
7341,"Consumer"
7342,"Consumer"
7343,"Consumer"
7351,"Consumer"
7352,"Consumer"
7354,"Consumer"
7355,"Consumer"
7356,"Consumer"
7357,"Consumer"
7358,"Consumer"
7359,"Consumer"
7360,"Consumer"
7362,"Consumer"
7363,"Consumer"
7364,"Consumer"
7365,"Consumer"
7366,"Consumer"
7367,"Consumer"
7374,"Consumer"
7376,"Consumer"
7377,"Consumer"
7378,"Consumer"
7379,"Consumer"
7380,"Consumer"
7381,"Consumer"
7382,"Consumer"
7383,"Consumer"
7384,"Consumer"
7389,"Consumer"
7390,"Consumer"
7391,"Consumer"
7402,"Consumer"
7403,"Consumer"
7404,"Consumer"
7405,"Consumer"
7406,"Consumer"
7407,"Consumer"
7409,"Consumer"
7410,"Consumer"
7411,"Consumer"
7412,"Consumer"
7413,"Consumer"
7414,"Consumer"
7415,"Consumer"
7419,"Consumer"
7420,"Consumer"
7421,"Consumer"
7422,"Consumer"
7423,"Consumer"
7424,"Consumer"
7425,"Consumer"
7429,"Consumer"
7430,"Consumer"
7431,"Consumer"
7432,"Consumer"
7433,"Consumer"
7434,"Consumer"
7435,"Consumer"
7436,"Consumer"
7439,"Consumer"
7441,"Consumer"
7442,"Consumer"
7444,"Consumer"
7445,"Consumer"
7446,"Consumer"
7447,"Consumer"
7448,"Consumer"
7457,"Consumer"
7458,"Consumer"
7459,"Consumer"
7460,"Consumer"
7461,"Consumer"
7462,"Consumer"
7463,"Consumer"
7464,"Consumer"
7465,"Consumer"
7466,"Consumer"
7469,"Consumer"
7470,"Consumer"
7472,"Consumer"
7473,"Consumer"
7482,"Consumer"
7483,"Consumer"
7484,"Consumer"
7485,"Consumer"
7487,"Consumer"
7490,"Consumer"
7491,"Consumer"
7492,"Consumer"
7493,"Consumer"
7494,"Consumer"
7495,"Consumer"
7497,"Consumer"
7499,"Consumer"
7500,"Consumer"
7501,"Consumer"
7502,"Consumer"
7504,"Consumer"
7505,"Consumer"
7506,"Consumer"
7511,"Consumer"
7512,"Consumer"
7513,"Consumer"
7516,"Consumer"
7517,"Consumer"
7518,"Consumer"
7521,"Consumer"
7522,"Consumer"
7523,"Consumer"
7525,"Consumer"
7537,"Consumer"
7538,"Consumer"
7539,"Consumer"
7543,"Consumer"
7544,"Consumer"
7545,"Consumer"
7547,"Consumer"
7548,"Consumer"
7549,"Consumer"
7550,"Consumer"
7551,"Consumer"
7553,"Consumer"
7554,"Consumer"
7560,"Consumer"
7561,"Consumer"
7562,"Consumer"
7564,"Consumer"
7565,"Consumer"
7566,"Consumer"
7567,"Consumer"
7569,"Consumer"
7570,"Consumer"
7571,"Consumer"
7572,"Consumer"
7573,"Consumer"
7574,"Consumer"
7577,"Consumer"
7579,"Consumer"
7580,"Consumer"
7581,"Consumer"
7582,"Consumer"
7583,"Consumer"
7584,"Consumer"
7585,"Consumer"
7586,"Consumer"
7600,"Consumer"
7606,"Consumer"
7607,"Consumer"
7609,"Consumer"
7610,"Consumer"
7612,"Consumer"
7614,"Consumer"
7615,"Consumer"
7616,"Consumer"
7617,"Consumer"
7619,"Consumer"
7620,"Consumer"
7621,"Consumer"
7623,"Consumer"
7624,"Consumer"
7625,"Consumer"
7626,"Consumer"
7634,"Consumer"
7635,"Consumer"
7636,"Consumer"
7637,"Consumer"
7638,"Consumer"
7639,"Consumer"
7640,"Consumer"
7642,"Consumer"
7648,"Consumer"
7649,"Consumer"
7650,"Consumer"
7651,"Consumer"
7652,"Consumer"
7653,"Consumer"
7666,"Consumer"
7673,"Consumer"
7674,"Consumer"
7676,"Consumer"
7677,"Consumer"
7678,"Consumer"
7679,"Consumer"
7680,"Consumer"
7681,"Consumer"
7682,"Consumer"
7683,"Consumer"
7684,"Consumer"
7685,"Consumer"
7686,"Consumer"
7688,"Consumer"
7689,"Consumer"
7690,"Consumer"
7691,"Consumer"
7692,"Consumer"
7693,"Consumer"
7694,"Consumer"
7695,"Consumer"
7699,"Consumer"
7700,"Consumer"
7701,"Consumer"
7702,"Consumer"
7703,"Consumer"
7706,"Consumer"
7709,"Consumer"
7711,"Consumer"
7712,"Consumer"
7713,"Consumer"
7719,"Consumer"
7720,"Consumer"
7721,"Consumer"
7722,"Consumer"
7723,"Consumer"
7724,"Consumer"
7725,"Consumer"
7726,"Consumer"
7727,"Consumer"
7728,"Consumer"
7734,"Consumer"
7735,"Consumer"
7736,"Consumer"
7737,"Consumer"
7740,"Consumer"
7743,"Consumer"
7744,"Consumer"
7745,"Consumer"
7746,"Consumer"
7747,"Consumer"
7748,"Consumer"
7749,"Consumer"
7751,"Consumer"
7752,"Consumer"
7753,"Consumer"
7754,"Consumer"
7755,"Consumer"
7756,"Consumer"
7757,"Consumer"
7758,"Consumer"
7759,"Consumer"
7761,"Consumer"
7762,"Consumer"
7763,"Consumer"
7764,"Consumer"
7765,"Consumer"
7766,"Consumer"
7767,"Consumer"
7772,"Consumer"
7775,"Consumer"
7776,"Consumer"
7777,"Consumer"
7780,"Consumer"
7781,"Consumer"
7782,"Consumer"
7783,"Consumer"
7784,"Consumer"
7785,"Consumer"
7786,"Consumer"
7787,"Consumer"
7798,"Consumer"
7799,"Consumer"
7800,"Consumer"
7801,"Consumer"
7802,"Consumer"
7803,"Consumer"
7805,"Consumer"
7806,"Consumer"
7807,"Consumer"
7809,"Consumer"
7810,"Consumer"
7811,"Consumer"
7812,"Consumer"
7815,"Consumer"
7817,"Consumer"
7818,"Consumer"
7819,"Consumer"
7820,"Consumer"
7827,"Consumer"
7828,"Consumer"
7829,"Consumer"
7831,"Consumer"
7835,"Consumer"
7836,"Consumer"
7837,"Consumer"
7838,"Consumer"
7839,"Consumer"
7840,"Consumer"
7843,"Consumer"
7844,"Consumer"
7845,"Consumer"
7849,"Consumer"
7850,"Consumer"
7852,"Consumer"
7853,"Consumer"
7854,"Consumer"
7855,"Consumer"
7856,"Consumer"
7857,"Consumer"
7858,"Consumer"
7867,"Consumer"
7874,"Consumer"
7876,"Consumer"
7878,"Consumer"
7892,"Consumer"
7893,"Consumer"
7894,"Consumer"
7895,"Consumer"
7896,"Consumer"
7901,"Consumer"
7902,"Consumer"
7903,"Consumer"
7904,"Consumer"
7905,"Consumer"
7906,"Consumer"
7907,"Consumer"
7909,"Consumer"
7910,"Consumer"
7911,"Consumer"
7912,"Consumer"
7913,"Consumer"
7914,"Consumer"
7915,"Consumer"
7916,"Consumer"
7917,"Consumer"
7919,"Consumer"
7920,"Consumer"
7921,"Consumer"
7924,"Consumer"
7925,"Consumer"
7926,"Consumer"
7927,"Consumer"
7928,"Consumer"
7935,"Consumer"
7936,"Consumer"
7937,"Consumer"
7939,"Consumer"
7940,"Consumer"
7941,"Consumer"
7942,"Consumer"
7943,"Consumer"
7944,"Consumer"
7945,"Consumer"
7946,"Consumer"
7947,"Consumer"
7948,"Consumer"
7949,"Consumer"
7950,"Consumer"
7951,"Consumer"
7952,"Consumer"
7953,"Consumer"
7954,"Consumer"
7956,"Consumer"
7957,"Consumer"
7958,"Consumer"
7959,"Consumer"
7965,"Consumer"
7967,"Consumer"
7968,"Consumer"
7969,"Consumer"
7970,"Consumer"
7971,"Consumer"
7972,"Consumer"
7973,"Consumer"
7974,"Consumer"
7977,"Consumer"
7979,"Consumer"
7980,"Consumer"
7989,"Consumer"
7990,"Consumer"
7991,"Consumer"
7992,"Consumer"
7997,"Consumer"
7998,"Consumer"
8002,"Consumer"
8003,"Consumer"
8004,"Consumer"
8005,"Consumer"
8006,"Consumer"
8007,"Consumer"
8014,"Consumer"
8016,"Consumer"
8018,"Consumer"
8019,"Consumer"
8020,"Consumer"
8021,"Consumer"
8022,"Consumer"
8023,"Consumer"
8024,"Consumer"
8025,"Consumer"
8028,"Consumer"
8038,"Consumer"
8039,"Consumer"
8040,"Consumer"
8047,"Consumer"
8048,"Consumer"
8049,"Consumer"
8050,"Consumer"
8051,"Consumer"
8052,"Consumer"
8053,"Consumer"
8054,"Consumer"
8055,"Consumer"
8056,"Consumer"
8057,"Consumer"
8058,"Consumer"
8059,"Consumer"
8060,"Consumer"
8063,"Consumer"
8064,"Consumer"
8065,"Consumer"
8068,"Consumer"
8070,"Consumer"
8082,"Consumer"
8083,"Consumer"
8084,"Consumer"
8085,"Consumer"
8086,"Consumer"
8091,"Consumer"
8092,"Consumer"
8093,"Consumer"
8094,"Consumer"
8097,"Consumer"
8098,"Consumer"
8102,"Consumer"
8103,"Consumer"
8104,"Consumer"
8105,"Consumer"
8106,"Consumer"
8107,"Consumer"
8108,"Consumer"
8113,"Consumer"
8114,"Consumer"
8115,"Consumer"
8116,"Consumer"
8117,"Consumer"
8118,"Consumer"
8119,"Consumer"
8120,"Consumer"
8121,"Consumer"
8124,"Consumer"
8134,"Consumer"
8135,"Consumer"
8139,"Consumer"
8140,"Consumer"
8143,"Consumer"
8144,"Consumer"
8145,"Consumer"
8147,"Consumer"
8148,"Consumer"
8153,"Consumer"
8154,"Consumer"
8167,"Consumer"
8168,"Consumer"
8169,"Consumer"
8170,"Consumer"
8171,"Consumer"
8172,"Consumer"
8173,"Consumer"
8174,"Consumer"
8177,"Consumer"
8188,"Consumer"
8189,"Consumer"
8190,"Consumer"
8191,"Consumer"
8192,"Consumer"
8193,"Consumer"
8194,"Consumer"
8195,"Consumer"
8196,"Consumer"
8197,"Consumer"
8198,"Consumer"
8199,"Consumer"
8200,"Consumer"
8201,"Consumer"
8202,"Consumer"
8203,"Consumer"
8205,"Consumer"
8206,"Consumer"
8209,"Consumer"
8210,"Consumer"
8211,"Consumer"
8213,"Consumer"
8214,"Consumer"
8215,"Consumer"
8222,"Consumer"
8224,"Consumer"
8227,"Consumer"
8230,"Consumer"
8231,"Consumer"
8232,"Consumer"
8233,"Consumer"
8234,"Consumer"
8235,"Consumer"
8236,"Consumer"
8237,"Consumer"
8238,"Consumer"
8239,"Consumer"
8240,"Consumer"
8241,"Consumer"
8242,"Consumer"
8245,"Consumer"
8246,"Consumer"
8247,"Consumer"
8249,"Consumer"
8250,"Consumer"
8253,"Consumer"
8254,"Consumer"
8270,"Consumer"
8271,"Consumer"
8272,"Consumer"
8273,"Consumer"
8274,"Consumer"
8276,"Consumer"
8277,"Consumer"
8278,"Consumer"
8280,"Consumer"
8283,"Consumer"
8284,"Consumer"
8285,"Consumer"
8286,"Consumer"
8288,"Consumer"
8292,"Consumer"
8293,"Consumer"
8294,"Consumer"
8295,"Consumer"
8296,"Consumer"
8297,"Consumer"
8298,"Consumer"
8300,"Consumer"
8301,"Consumer"
8302,"Consumer"
8305,"Consumer"
8307,"Consumer"
8308,"Consumer"
8319,"Consumer"
8320,"Consumer"
8324,"Consumer"
8328,"Consumer"
8329,"Consumer"
8330,"Consumer"
8331,"Consumer"
8339,"Consumer"
8340,"Consumer"
8342,"Consumer"
8344,"Consumer"
8345,"Consumer"
8348,"Consumer"
8350,"Consumer"
8351,"Consumer"
8352,"Consumer"
8353,"Consumer"
8357,"Consumer"
8359,"Consumer"
8360,"Consumer"
8365,"Consumer"
8374,"Consumer"
8375,"Consumer"
8376,"Consumer"
8377,"Consumer"
8378,"Consumer"
8383,"Consumer"
8384,"Consumer"
8385,"Consumer"
8386,"Consumer"
8389,"Consumer"
8390,"Consumer"
8391,"Consumer"
8392,"Consumer"
8393,"Consumer"
8395,"Consumer"
8396,"Consumer"
8397,"Consumer"
8398,"Consumer"
8399,"Consumer"
8400,"Consumer"
8401,"Consumer"
8406,"Consumer"
8407,"Consumer"
8408,"Consumer"
8413,"Consumer"
8414,"Consumer"
8415,"Consumer"
8419,"Consumer"
8420,"Consumer"
8421,"Consumer"
8422,"Consumer"
8423,"Consumer"
8424,"Consumer"
8425,"Consumer"
8426,"Consumer"
8427,"Consumer"
8428,"Consumer"
8429,"Consumer"
8430,"Consumer"
8431,"Consumer"
8432,"Consumer"
8433,"Consumer"
8434,"Consumer"
8435,"Consumer"
8436,"Consumer"
8437,"Consumer"
8438,"Consumer"
8439,"Consumer"
8440,"Consumer"
8441,"Consumer"
8443,"Consumer"
8444,"Consumer"
8446,"Consumer"
8447,"Consumer"
8448,"Consumer"
8456,"Consumer"
8468,"Consumer"
8469,"Consumer"
8470,"Consumer"
8471,"Consumer"
8472,"Consumer"
8475,"Consumer"
8476,"Consumer"
8480,"Consumer"
8481,"Consumer"
8482,"Consumer"
8483,"Consumer"
8486,"Consumer"
8487,"Consumer"
8488,"Consumer"
8493,"Consumer"
8495,"Consumer"
8496,"Consumer"
8497,"Consumer"
8504,"Consumer"
8505,"Consumer"
8506,"Consumer"
8510,"Consumer"
8512,"Consumer"
8513,"Consumer"
8516,"Consumer"
8517,"Consumer"
8519,"Consumer"
8520,"Consumer"
8521,"Consumer"
8522,"Consumer"
8523,"Consumer"
8524,"Consumer"
8525,"Consumer"
8528,"Consumer"
8529,"Consumer"
8530,"Consumer"
8531,"Consumer"
8532,"Consumer"
8533,"Consumer"
8534,"Consumer"
8535,"Consumer"
8536,"Consumer"
8540,"Consumer"
8542,"Consumer"
8543,"Consumer"
8544,"Consumer"
8549,"Consumer"
8554,"Consumer"
8555,"Consumer"
8560,"Consumer"
8563,"Consumer"
8566,"Consumer"
8571,"Consumer"
8572,"Consumer"
8573,"Consumer"
8574,"Consumer"
8576,"Consumer"
8577,"Consumer"
8578,"Consumer"
8584,"Consumer"
8585,"Consumer"
8587,"Consumer"
8588,"Consumer"
8590,"Consumer"
8591,"Consumer"
8614,"Consumer"
8616,"Consumer"
8617,"Consumer"
8618,"Consumer"
8625,"Consumer"
8628,"Consumer"
8631,"Consumer"
8632,"Consumer"
8633,"Consumer"
8634,"Consumer"
8635,"Consumer"
8636,"Consumer"
8638,"Consumer"
8639,"Consumer"
8645,"Consumer"
8659,"Consumer"
8663,"Consumer"
8664,"Consumer"
8665,"Consumer"
8669,"Consumer"
8670,"Consumer"
8671,"Consumer"
8672,"Consumer"
8673,"Consumer"
8674,"Consumer"
8677,"Consumer"
8684,"Consumer"
8685,"Consumer"
8692,"Consumer"
8698,"Consumer"
8701,"Consumer"
8702,"Consumer"
8703,"Consumer"
8704,"Consumer"
8705,"Consumer"
8708,"Consumer"
8709,"Consumer"
8710,"Consumer"
8711,"Consumer"
8712,"Consumer"
8713,"Consumer"
8718,"Consumer"
8721,"Consumer"
8722,"Consumer"
8723,"Consumer"
8724,"Consumer"
8725,"Consumer"
8726,"Consumer"
8727,"Consumer"
8728,"Consumer"
8732,"Consumer"
8733,"Consumer"
8734,"Consumer"
8735,"Consumer"
8736,"Consumer"
8737,"Consumer"
8738,"Consumer"
8739,"Consumer"
8740,"Consumer"
8741,"Consumer"
8742,"Consumer"
8743,"Consumer"
8744,"Consumer"
8749,"Consumer"
8750,"Consumer"
8751,"Consumer"
8753,"Consumer"
8754,"Consumer"
8755,"Consumer"
8756,"Consumer"
8758,"Consumer"
8760,"Consumer"
8769,"Consumer"
8770,"Consumer"
8773,"Consumer"
8774,"Consumer"
8775,"Consumer"
8776,"Consumer"
8777,"Consumer"
8787,"Consumer"
8788,"Consumer"
8789,"Consumer"
8790,"Consumer"
8791,"Consumer"
8792,"Consumer"
8793,"Consumer"
8797,"Consumer"
8798,"Consumer"
8799,"Consumer"
8800,"Consumer"
8801,"Consumer"
8802,"Consumer"
8803,"Consumer"
8804,"Consumer"
8805,"Consumer"
8806,"Consumer"
8807,"Consumer"
8808,"Consumer"
8809,"Consumer"
8811,"Consumer"
8812,"Consumer"
8813,"Consumer"
8814,"Consumer"
8816,"Consumer"
8845,"Consumer"
8846,"Consumer"
8847,"Consumer"
8848,"Consumer"
8851,"Consumer"
8852,"Consumer"
8853,"Consumer"
8854,"Consumer"
8855,"Consumer"
8858,"Consumer"
8860,"Consumer"
8861,"Consumer"
8862,"Consumer"
8863,"Consumer"
8864,"Consumer"
8865,"Consumer"
8866,"Consumer"
8867,"Consumer"
8868,"Consumer"
8869,"Consumer"
8870,"Consumer"
8872,"Consumer"
8879,"Consumer"
8881,"Consumer"
8885,"Consumer"
8889,"Consumer"
8891,"Consumer"
8892,"Consumer"
8899,"Consumer"
8900,"Consumer"
8901,"Consumer"
8902,"Consumer"
8903,"Consumer"
8904,"Consumer"
8905,"Consumer"
8908,"Consumer"
8909,"Consumer"
8913,"Consumer"
8914,"Consumer"
8916,"Consumer"
8917,"Consumer"
8918,"Consumer"
8919,"Consumer"
8923,"Consumer"
8926,"Consumer"
8928,"Consumer"
8929,"Consumer"
8930,"Consumer"
8931,"Consumer"
8932,"Consumer"
8933,"Consumer"
8934,"Consumer"
8935,"Consumer"
8936,"Consumer"
8937,"Consumer"
8938,"Consumer"
8949,"Consumer"
8960,"Consumer"
8972,"Consumer"
8973,"Consumer"
8976,"Consumer"
8979,"Consumer"
8980,"Consumer"
8981,"Consumer"
8987,"Consumer"
8988,"Consumer"
8989,"Consumer"
8990,"Consumer"
8991,"Consumer"
8992,"Consumer"
8994,"Consumer"
9004,"Consumer"
9005,"Consumer"
9007,"Consumer"
9008,"Consumer"
9009,"Consumer"
9010,"Consumer"
9014,"Consumer"
9017,"Consumer"
9018,"Consumer"
9019,"Consumer"
9020,"Consumer"
9021,"Consumer"
9032,"Consumer"
9033,"Consumer"
9034,"Consumer"
9035,"Consumer"
9036,"Consumer"
9037,"Consumer"
9041,"Consumer"
9042,"Consumer"
9043,"Consumer"
9044,"Consumer"
9046,"Consumer"
9054,"Consumer"
9061,"Consumer"
9062,"Consumer"
9072,"Consumer"
9073,"Consumer"
9074,"Consumer"
9076,"Consumer"
9077,"Consumer"
9084,"Consumer"
9086,"Consumer"
9087,"Consumer"
9088,"Consumer"
9089,"Consumer"
9090,"Consumer"
9094,"Consumer"
9095,"Consumer"
9096,"Consumer"
9097,"Consumer"
9100,"Consumer"
9101,"Consumer"
9102,"Consumer"
9103,"Consumer"
9104,"Consumer"
9105,"Consumer"
9106,"Consumer"
9107,"Consumer"
9108,"Consumer"
9109,"Consumer"
9113,"Consumer"
9118,"Consumer"
9119,"Consumer"
9123,"Consumer"
9124,"Consumer"
9125,"Consumer"
9126,"Consumer"
9127,"Consumer"
9131,"Consumer"
9136,"Consumer"
9137,"Consumer"
9138,"Consumer"
9140,"Consumer"
9146,"Consumer"
9148,"Consumer"
9149,"Consumer"
9150,"Consumer"
9151,"Consumer"
9152,"Consumer"
9153,"Consumer"
9154,"Consumer"
9155,"Consumer"
9156,"Consumer"
9159,"Consumer"
9160,"Consumer"
9161,"Consumer"
9164,"Consumer"
9165,"Consumer"
9166,"Consumer"
9167,"Consumer"
9168,"Consumer"
9169,"Consumer"
9170,"Consumer"
9171,"Consumer"
9172,"Consumer"
9173,"Consumer"
9174,"Consumer"
9177,"Consumer"
9178,"Consumer"
9179,"Consumer"
9180,"Consumer"
9182,"Consumer"
9188,"Consumer"
9190,"Consumer"
9193,"Consumer"
9194,"Consumer"
9195,"Consumer"
9196,"Consumer"
9197,"Consumer"
9198,"Consumer"
9199,"Consumer"
9200,"Consumer"
9201,"Consumer"
9202,"Consumer"
9203,"Consumer"
9204,"Consumer"
9205,"Consumer"
9207,"Consumer"
9214,"Consumer"
9216,"Consumer"
9217,"Consumer"
9218,"Consumer"
9220,"Consumer"
9221,"Consumer"
9222,"Consumer"
9223,"Consumer"
9225,"Consumer"
9227,"Consumer"
9230,"Consumer"
9239,"Consumer"
9240,"Consumer"
9244,"Consumer"
9245,"Consumer"
9246,"Consumer"
9247,"Consumer"
9248,"Consumer"
9249,"Consumer"
9250,"Consumer"
9251,"Consumer"
9252,"Consumer"
9253,"Consumer"
9254,"Consumer"
9255,"Consumer"
9258,"Consumer"
9259,"Consumer"
9262,"Consumer"
9263,"Consumer"
9264,"Consumer"
9265,"Consumer"
9266,"Consumer"
9267,"Consumer"
9269,"Consumer"
9271,"Consumer"
9275,"Consumer"
9276,"Consumer"
9281,"Consumer"
9282,"Consumer"
9283,"Consumer"
9284,"Consumer"
9285,"Consumer"
9286,"Consumer"
9287,"Consumer"
9289,"Consumer"
9290,"Consumer"
9291,"Consumer"
9293,"Consumer"
9294,"Consumer"
9295,"Consumer"
9302,"Consumer"
9303,"Consumer"
9304,"Consumer"
9305,"Consumer"
9308,"Consumer"
9309,"Consumer"
9310,"Consumer"
9311,"Consumer"
9312,"Consumer"
9313,"Consumer"
9314,"Consumer"
9316,"Consumer"
9317,"Consumer"
9323,"Consumer"
9324,"Consumer"
9325,"Consumer"
9326,"Consumer"
9330,"Consumer"
9331,"Consumer"
9332,"Consumer"
9334,"Consumer"
9335,"Consumer"
9336,"Consumer"
9337,"Consumer"
9338,"Consumer"
9339,"Consumer"
9340,"Consumer"
9341,"Consumer"
9342,"Consumer"
9343,"Consumer"
9344,"Consumer"
9354,"Consumer"
9367,"Consumer"
9368,"Consumer"
9369,"Consumer"
9370,"Consumer"
9371,"Consumer"
9372,"Consumer"
9378,"Consumer"
9379,"Consumer"
9380,"Consumer"
9381,"Consumer"
9382,"Consumer"
9383,"Consumer"
9384,"Consumer"
9385,"Consumer"
9386,"Consumer"
9387,"Consumer"
9388,"Consumer"
9389,"Consumer"
9390,"Consumer"
9391,"Consumer"
9395,"Consumer"
9396,"Consumer"
9397,"Consumer"
9398,"Consumer"
9399,"Consumer"
9400,"Consumer"
9401,"Consumer"
9402,"Consumer"
9403,"Consumer"
9404,"Consumer"
9405,"Consumer"
9407,"Consumer"
9408,"Consumer"
9414,"Consumer"
9419,"Consumer"
9420,"Consumer"
9421,"Consumer"
9423,"Consumer"
9424,"Consumer"
9425,"Consumer"
9426,"Consumer"
9427,"Consumer"
9428,"Consumer"
9429,"Consumer"
9430,"Consumer"
9431,"Consumer"
9437,"Consumer"
9438,"Consumer"
9439,"Consumer"
9440,"Consumer"
9443,"Consumer"
9454,"Consumer"
9455,"Consumer"
9456,"Consumer"
9458,"Consumer"
9459,"Consumer"
9463,"Consumer"
9466,"Consumer"
9470,"Consumer"
9471,"Consumer"
9473,"Consumer"
9474,"Consumer"
9475,"Consumer"
9476,"Consumer"
9477,"Consumer"
9478,"Consumer"
9479,"Consumer"
9480,"Consumer"
9481,"Consumer"
9482,"Consumer"
9483,"Consumer"
9484,"Consumer"
9485,"Consumer"
9486,"Consumer"
9487,"Consumer"
9495,"Consumer"
9497,"Consumer"
9498,"Consumer"
9499,"Consumer"
9500,"Consumer"
9501,"Consumer"
9509,"Consumer"
9510,"Consumer"
9515,"Consumer"
9517,"Consumer"
9518,"Consumer"
9519,"Consumer"
9520,"Consumer"
9521,"Consumer"
9522,"Consumer"
9523,"Consumer"
9524,"Consumer"
9525,"Consumer"
9526,"Consumer"
9527,"Consumer"
9528,"Consumer"
9529,"Consumer"
9530,"Consumer"
9531,"Consumer"
9533,"Consumer"
9534,"Consumer"
9535,"Consumer"
9536,"Consumer"
9538,"Consumer"
9550,"Consumer"
9553,"Consumer"
9554,"Consumer"
9555,"Consumer"
9556,"Consumer"
9557,"Consumer"
9558,"Consumer"
9559,"Consumer"
9560,"Consumer"
9561,"Consumer"
9564,"Consumer"
9567,"Consumer"
9568,"Consumer"
9569,"Consumer"
9570,"Consumer"
9571,"Consumer"
9572,"Consumer"
9574,"Consumer"
9575,"Consumer"
9576,"Consumer"
9577,"Consumer"
9578,"Consumer"
9579,"Consumer"
9580,"Consumer"
9581,"Consumer"
9584,"Consumer"
9585,"Consumer"
9586,"Consumer"
9587,"Consumer"
9589,"Consumer"
9590,"Consumer"
9591,"Consumer"
9592,"Consumer"
9593,"Consumer"
9595,"Consumer"
9596,"Consumer"
9600,"Consumer"
9603,"Consumer"
9604,"Consumer"
9606,"Consumer"
9608,"Consumer"
9609,"Consumer"
9614,"Consumer"
9617,"Consumer"
9618,"Consumer"
9619,"Consumer"
9620,"Consumer"
9621,"Consumer"
9622,"Consumer"
9623,"Consumer"
9628,"Consumer"
9629,"Consumer"
9630,"Consumer"
9640,"Consumer"
9641,"Consumer"
9642,"Consumer"
9643,"Consumer"
9644,"Consumer"
9645,"Consumer"
9646,"Consumer"
9650,"Consumer"
9651,"Consumer"
9652,"Consumer"
9653,"Consumer"
9662,"Consumer"
9663,"Consumer"
9664,"Consumer"
9665,"Consumer"
9666,"Consumer"
9667,"Consumer"
9669,"Consumer"
9671,"Consumer"
9675,"Consumer"
9679,"Consumer"
9680,"Consumer"
9686,"Consumer"
9687,"Consumer"
9691,"Consumer"
9692,"Consumer"
9693,"Consumer"
9697,"Consumer"
9698,"Consumer"
9699,"Consumer"
9700,"Consumer"
9705,"Consumer"
9724,"Consumer"
9725,"Consumer"
9726,"Consumer"
9733,"Consumer"
9736,"Consumer"
9737,"Consumer"
9738,"Consumer"
9740,"Consumer"
9746,"Consumer"
9747,"Consumer"
9748,"Consumer"
9749,"Consumer"
9750,"Consumer"
9752,"Consumer"
9753,"Consumer"
9754,"Consumer"
9760,"Consumer"
9761,"Consumer"
9762,"Consumer"
9764,"Consumer"
9766,"Consumer"
9767,"Consumer"
9771,"Consumer"
9775,"Consumer"
9776,"Consumer"
9777,"Consumer"
9780,"Consumer"
9781,"Consumer"
9782,"Consumer"
9783,"Consumer"
9784,"Consumer"
9785,"Consumer"
9786,"Consumer"
9787,"Consumer"
9788,"Consumer"
9790,"Consumer"
9803,"Consumer"
9804,"Consumer"
9805,"Consumer"
9806,"Consumer"
9807,"Consumer"
9809,"Consumer"
9812,"Consumer"
9813,"Consumer"
9814,"Consumer"
9815,"Consumer"
9816,"Consumer"
9817,"Consumer"
9819,"Consumer"
9820,"Consumer"
9821,"Consumer"
9822,"Consumer"
9823,"Consumer"
9824,"Consumer"
9825,"Consumer"
9826,"Consumer"
9833,"Consumer"
9834,"Consumer"
9835,"Consumer"
